"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AGAP006730.1",0.000764506570579398,1.21169559068828,0.19,0.03,1,"C_2","AGAP006730"
"AGAP002626",0.000765702312366556,0.517892473461028,0.381,0.104,1,"C_2","AGAP002626"
"AGAP010769",0.000769251337294625,0.806326065264188,0.476,0.143,1,"C_2","AGAP010769"
"AGAP011797",0.000773833419197334,0.599715277607423,0.952,0.385,1,"C_2","AGAP011797"
"AGAP008990",0.000773906339593476,0.699208378519047,0.571,0.186,1,"C_2","AGAP008990"
"AGAP001044",0.000776264419704812,1.94533139680075,0.143,0.017,1,"C_2","AGAP001044"
"AGAP000690",0.000777824009615503,0.894977363991064,0.571,0.199,1,"C_2","AGAP000690"
"AGAP005743",0.000782887113722139,1.32450367723605,0.238,0.048,1,"C_2","AGAP005743"
"AGAP006204",0.000784460622166158,0.471842343349866,0.857,0.346,1,"C_2","AGAP006204"
"AGAP004593",0.000788946266120124,0.487410685221277,0.952,0.468,1,"C_2","AGAP004593"
"AGAP007700",0.000789349985926498,1.25403564950868,0.19,0.03,1,"C_2","AGAP007700"
"AGAP000382",0.000789349985926498,0.897326432843148,0.19,0.03,1,"C_2","AGAP000382"
"AGAP010553",0.00079502146833063,0.4827297523311,0.952,0.398,1,"C_2","AGAP010553"
"AGAP002409",0.000798320019372125,0.956944269468598,0.476,0.152,1,"C_2","AGAP002409"
"AGAP002617",0.00079898955721309,1.38795957639274,0.286,0.065,1,"C_2","AGAP002617"
"AGAP012238",0.00079898955721309,0.676197367735327,0.286,0.065,1,"C_2","AGAP012238"
"AGAP005728",0.000799430583806693,0.756551428108189,0.619,0.238,1,"C_2","AGAP005728"
"AGAP005040",0.000800812711782638,1.18649813574473,0.333,0.082,1,"C_2","AGAP005040"
"AGAP002534",0.000817275271232308,0.726993903290257,0.857,0.351,1,"C_2","AGAP002534"
"AGAP006390",0.000818029810908343,1.19093017314797,0.286,0.065,1,"C_2","AGAP006390"
"AGAP010644",0.000818119533287872,1.01798793452147,0.333,0.082,1,"C_2","AGAP010644"
"AGAP011470",0.000824427528506403,0.625076305488243,0.571,0.177,1,"C_2","AGAP011470"
"AGAP000352",0.000825860233463073,1.22801640361226,0.238,0.048,1,"C_2","AGAP000352"
"AGAP009165",0.000827936107257725,0.767803938169435,0.381,0.104,1,"C_2","AGAP009165"
"AGAP003219",0.000828812155141178,0.700865831334558,0.667,0.234,1,"C_2","AGAP003219"
"AGAP004559",0.000828943450548771,0.667171872406588,1,0.437,1,"C_2","AGAP004559"
"AGAP028374",0.000832769548042313,-2.86607254913381,0.333,0.58,1,"C_2","AGAP028374"
"AGAP010267",0.000833180284106535,0.731428872636424,0.524,0.173,1,"C_2","AGAP010267"
"AGAP009931",0.000833880780758678,1.31643430162918,0.333,0.091,1,"C_2","AGAP009931"
"AGAP005873",0.000834093517357675,0.695390885625868,0.905,0.338,1,"C_2","AGAP005873"
"AGAP005826",0.000837795552672354,0.531363501064724,0.429,0.126,1,"C_2","AGAP005826"
"AGAP003928",0.000840624237928878,0.981140584020655,0.381,0.108,1,"C_2","AGAP003928"
"AGAP002255",0.00084129996926959,1.34392299503184,0.19,0.03,1,"C_2","AGAP002255"
"AGAP003477",0.000843773263614353,0.635572537826511,1,0.42,1,"C_2","AGAP003477"
"AGAP008389.1",0.000846792899449029,1.16482418531606,0.286,0.069,1,"C_2","AGAP008389"
"AGAP004957",0.000848158011350905,1.57121893720414,0.238,0.048,1,"C_2","AGAP004957"
"AGAP003769",0.000849231034619913,0.612097910917891,0.857,0.351,1,"C_2","AGAP003769"
"AGAP000170",0.000852734150681305,0.584874042133045,0.905,0.342,1,"C_2","AGAP000170"
"AGAP011458",0.000853778935764641,0.834996033276232,0.333,0.082,1,"C_2","AGAP011458"
"AGAP008336",0.000857379522637661,1.25793415675247,0.286,0.065,1,"C_2","AGAP008336"
"AGAP003003",0.000863251462136203,0.350372412022842,0.571,0.186,1,"C_2","AGAP003003"
"AGAP002740",0.000863628323358071,1.2773897827964,0.333,0.087,1,"C_2","AGAP002740"
"AGAP004788",0.000868587202881927,0.739334028106087,0.476,0.152,1,"C_2","AGAP004788"
"AGAP001271",0.000869528804036574,0.62272004394098,0.81,0.342,1,"C_2","AGAP001271"
"AGAP008423.1",0.000873488599545527,0.906162850774615,0.381,0.108,1,"C_2","AGAP008423"
"AGAP006229",0.000874204417817745,0.795569869582157,0.524,0.173,1,"C_2","AGAP006229"
"AGAP005437",0.000877705988525742,0.737096392847753,0.286,0.065,1,"C_2","AGAP005437"
"AGAP002078",0.000884902935299947,0.403762947368537,0.429,0.117,1,"C_2","AGAP002078"
"AGAP012522",0.000892637294722735,0.584578188080326,0.857,0.32,1,"C_2","AGAP012522"
"AGAP004986",0.000894124296962524,0.541548407749731,0.857,0.299,1,"C_2","AGAP004986"
"AGAP011826",0.000897958127229845,0.861635132407162,0.476,0.143,1,"C_2","AGAP011826"
"AGAP004159",0.000898266851723399,0.836281199449407,0.476,0.152,1,"C_2","AGAP004159"
"AGAP012416",0.00089847844983574,1.21829549579654,0.286,0.065,1,"C_2","AGAP012416"
"AGAP009945",0.000902585881625923,0.325085415964597,0.524,0.173,1,"C_2","AGAP009945"
"AGAP000975",0.000908341628339859,0.683011542096734,0.81,0.29,1,"C_2","AGAP000975"
"AGAP011362",0.000909290369841117,1.64198076486604,0.143,0.017,1,"C_2","AGAP011362"
"AGAP007984",0.000909290369841117,1.55981677830702,0.143,0.017,1,"C_2","AGAP007984"
"AGAP000531",0.000909978535225694,1.10318929015796,0.333,0.082,1,"C_2","AGAP000531"
"AGAP004002",0.000912239481156678,0.350767778160967,0.905,0.351,1,"C_2","AGAP004002"
"AGAP008043",0.000918445733421068,1.33390579787128,0.238,0.048,1,"C_2","AGAP008043"
"AGAP003043",0.000919349938969359,0.686435317297617,0.857,0.429,1,"C_2","AGAP003043"
"AGAP006160",0.000919452337938252,0.667937024866829,0.333,0.087,1,"C_2","AGAP006160"
"AGAP004521",0.000919590591223528,0.699415618600022,0.571,0.208,1,"C_2","AGAP004521"
"AGAP011678",0.000919705789022916,0.627351208815852,0.286,0.065,1,"C_2","AGAP011678"
"AGAP010917.1",0.000924196658522849,0.888964871274831,0.333,0.091,1,"C_2","AGAP010917"
"AGAP013212",0.00092457572484074,0.538890923560121,0.619,0.208,1,"C_2","AGAP013212"
"AGAP008746",0.000925024514821834,1.19645720406465,0.381,0.108,1,"C_2","AGAP008746"
"AGAP008910",0.000925982658061102,0.907152733238268,0.476,0.156,1,"C_2","AGAP008910"
"AGAP028108",0.000926483917721607,0.607557459788508,0.952,0.338,1,"C_2","AGAP028108"
"AGAP002957",0.000926488307862439,0.49535892314193,0.619,0.229,1,"C_2","AGAP002957"
"AGAP008952",0.000933149227348484,0.526411631312078,0.857,0.325,1,"C_2","AGAP008952"
"AGAP003521",0.000944131203713243,0.818229826987798,0.667,0.247,1,"C_2","AGAP003521"
"AGAP001253",0.000945698803275314,1.3159431865881,0.143,0.017,1,"C_2","AGAP001253"
"AGAP005036",0.000945698803275314,1.19137614501092,0.143,0.017,1,"C_2","AGAP005036"
"AGAP010007",0.000946392575056359,0.864656418485447,0.667,0.268,1,"C_2","AGAP010007"
"AGAP011945",0.000948260255552225,0.806069073901325,0.381,0.104,1,"C_2","AGAP011945"
"AGAP003121",0.000949232731206403,0.430578065753072,0.619,0.212,1,"C_2","AGAP003121"
"AGAP001697",0.000952405714885195,0.626720822728565,0.857,0.32,1,"C_2","AGAP001697"
"AGAP011768",0.000953486054117943,0.572421287960351,0.762,0.29,1,"C_2","AGAP011768"
"AGAP009923",0.000960931871257181,0.749288208911294,0.381,0.108,1,"C_2","AGAP009923"
"AGAP001228",0.00096134850781846,0.834646918095121,0.429,0.121,1,"C_2","AGAP001228"
"AGAP002473",0.000965925209580644,0.598149588505864,0.952,0.364,1,"C_2","AGAP002473"
"AGAP005759",0.000966715285457864,0.750068292730744,0.381,0.104,1,"C_2","AGAP005759"
"AGAP006575",0.000970096927829094,0.786279077439288,0.619,0.199,1,"C_2","AGAP006575"
"AGAP005608",0.000975076541053499,0.699252051660962,1,0.424,1,"C_2","AGAP005608"
"AGAP003336",0.000978220662316827,0.805241795301205,0.476,0.147,1,"C_2","AGAP003336"
"AGAP002507",0.000978604325279835,1.06371050681947,0.333,0.087,1,"C_2","AGAP002507"
"AGAP008723",0.000983453715454684,1.34158516228978,0.143,0.017,1,"C_2","AGAP008723"
"AGAP012306",0.000985502473844345,0.819154872821267,0.381,0.104,1,"C_2","AGAP012306"
"AGAP005736",0.000985502473844345,0.703395410738276,0.381,0.104,1,"C_2","AGAP005736"
"AGAP000563",0.000986208242351537,0.927057381324048,0.286,0.065,1,"C_2","AGAP000563"
"AGAP007683",0.000987436359351262,0.557165386507003,0.619,0.216,1,"C_2","AGAP007683"
"AGAP003084",0.000988487039920398,0.421686873479051,0.571,0.19,1,"C_2","AGAP003084"
"AGAP000997",0.000992944034686177,0.629353916517322,0.714,0.264,1,"C_2","AGAP000997"
"AGAP008684.1",0.000993638398166026,0.881162610366318,0.286,0.069,1,"C_2","AGAP008684"
"AGAP008612",0.000999240972331984,0.539406905063688,0.714,0.247,1,"C_2","AGAP008612"
"AGAP007739",0.00101644405294624,1.22875558640141,0.286,0.069,1,"C_2","AGAP007739"
"AGAP001357",0.00101721954763884,0.929433630961717,0.381,0.108,1,"C_2","AGAP001357"
"AGAP004301",0.00102348851683109,0.613309163547024,0.714,0.26,1,"C_2","AGAP004301"
"AGAP003597",0.0010318607670981,0.411253875276915,1,0.433,1,"C_2","AGAP003597"
"AGAP007618",0.00103280071928451,0.98867656426638,0.333,0.082,1,"C_2","AGAP007618"
"AGAP010432",0.00103280071928451,0.468415726989546,0.333,0.082,1,"C_2","AGAP010432"
"AGAP010606",0.00103320070491956,0.583701858212887,0.81,0.303,1,"C_2","AGAP010606"
"AGAP008853",0.00103683115113669,0.739253963409924,0.619,0.212,1,"C_2","AGAP008853"
"AGAP009665",0.00103973336609415,1.01263214023506,0.286,0.069,1,"C_2","AGAP009665"
"AGAP004332",0.00104225777369713,1.09009425268125,0.429,0.134,1,"C_2","AGAP004332"
"AGAP007476",0.00104391157277615,0.662654869759925,0.381,0.104,1,"C_2","AGAP007476"
"AGAP006607",0.00104446096860821,0.704629429800574,1,0.385,1,"C_2","AGAP006607"
"AGAP000751",0.00104769603022447,1.12852788317584,0.238,0.048,1,"C_2","AGAP000751"
"AGAP011662",0.00105642376274578,0.70661001357817,0.381,0.108,1,"C_2","AGAP011662"
"AGAP002166",0.00106047801801223,0.446410371531974,0.762,0.29,1,"C_2","AGAP002166"
"AGAP007650",0.00106519921596764,0.900955270569274,0.381,0.113,1,"C_2","AGAP007650"
"AGAP007481",0.00107548606105929,1.17950674625901,0.238,0.048,1,"C_2","AGAP007481"
"AGAP007737",0.00108173444744491,0.299013030111549,0.476,0.147,1,"C_2","AGAP007737"
"AGAP006106",0.00108310299049616,0.65720307211071,0.571,0.19,1,"C_2","AGAP006106"
"AGAP009505",0.00108556391767192,0.774441067740696,1,0.39,1,"C_2","AGAP009505"
"AGAP006244",0.00108630764936712,0.540908402910697,0.81,0.333,1,"C_2","AGAP006244"
"AGAP005848",0.00109599861472872,0.566826641518567,0.667,0.264,1,"C_2","AGAP005848"
"AGAP005832",0.00109717077735767,0.527009365100817,0.762,0.329,1,"C_2","AGAP005832"
"AGAP009265",0.00110541162481628,0.348912956682676,0.81,0.312,1,"C_2","AGAP009265"
"AGAP007868",0.00110557716566573,0.90191066511362,0.381,0.113,1,"C_2","AGAP007868"
"AGAP006124",0.00110741903081058,0.464580241054587,0.714,0.264,1,"C_2","AGAP006124"
"AGAP002428",0.00111259691018365,1.3582203468832,0.286,0.069,1,"C_2","AGAP002428"
"AGAP008846",0.00111259691018365,1.2311307563388,0.286,0.069,1,"C_2","AGAP008846"
"AGAP013186",0.00111589741264277,0.715341341135141,0.905,0.359,1,"C_2","AGAP013186"
"AGAP005781",0.00112031760451223,0.843916006411144,0.571,0.212,1,"C_2","AGAP005781"
"AGAP010073.1",0.00113059054438882,0.764664472112009,0.333,0.087,1,"C_2","AGAP010073"
"AGAP008027",0.00113185599475945,0.614288369022304,0.762,0.307,1,"C_2","AGAP008027"
"AGAP002247",0.00113261294083604,1.04965265147598,0.333,0.091,1,"C_2","AGAP002247"
"AGAP003652",0.00113552931800014,0.680221208786731,0.857,0.351,1,"C_2","AGAP003652"
"AGAP005118.1",0.00113754020145253,0.987468949642568,0.429,0.13,1,"C_2","AGAP005118"
"AGAP008887.1",0.00114695277813708,0.882180083986545,0.476,0.156,1,"C_2","AGAP008887"
"AGAP002121",0.00115571409290465,0.807557359640721,0.429,0.126,1,"C_2","AGAP002121"
"AGAP005979",0.00115571409290465,0.761739909872795,0.429,0.126,1,"C_2","AGAP005979"
"AGAP011248",0.00115661267184437,0.953223558593717,0.429,0.134,1,"C_2","AGAP011248"
"AGAP011247",0.00115700506959151,0.460001977976396,0.952,0.411,1,"C_2","AGAP011247"
"AGAP003879",0.00116541975624122,0.68962945475575,0.905,0.394,1,"C_2","AGAP003879"
"AGAP005300",0.0011770571019396,0.591826672585865,0.667,0.268,1,"C_2","AGAP005300"
"AGAP007394",0.00119015719279341,1.10990765629847,0.286,0.069,1,"C_2","AGAP007394"
"AGAP000770",0.00119128434789041,0.775891364364706,0.619,0.238,1,"C_2","AGAP000770"
"AGAP010805",0.00119420253098831,0.646403281103266,0.619,0.242,1,"C_2","AGAP010805"
"AGAP008877",0.00119925872922121,0.757113242974917,0.524,0.173,1,"C_2","AGAP008877"
"AGAP011883",0.00120217839352999,0.928668652813537,0.333,0.087,1,"C_2","AGAP011883"
"AGAP002140",0.00120407411642457,0.322688127866689,0.667,0.229,1,"C_2","AGAP002140"
"AGAP001972",0.00120491251392623,0.494242477907034,0.381,0.108,1,"C_2","AGAP001972"
"AGAP028631",0.00120650211625684,0.686104212852248,0.429,0.143,1,"C_2","AGAP028631"
"AGAP002546",0.00120834629734641,0.913472993241755,0.571,0.216,1,"C_2","AGAP002546"
"AGAP001134",0.0012107474442167,1.86604327313466,0.238,0.052,1,"C_2","AGAP001134"
"AGAP011219",0.0012107474442167,1.4426983695305,0.238,0.052,1,"C_2","AGAP011219"
"AGAP012770",0.00121526616951307,0.602118314983771,0.476,0.147,1,"C_2","AGAP012770"
"AGAP000286",0.0012171333052949,0.457509734358764,0.619,0.212,1,"C_2","AGAP000286"
"AGAP000841",0.00121974095228929,1.02527172406938,0.429,0.13,1,"C_2","AGAP000841"
"AGAP008896",0.00121974095228929,0.727873255709511,0.429,0.13,1,"C_2","AGAP008896"
"AGAP003240",0.00122682371239936,0.766073476058703,0.619,0.225,1,"C_2","AGAP003240"
"AGAP000165",0.00122809560686725,0.529065169645038,0.714,0.251,1,"C_2","AGAP000165"
"AGAP004425",0.00122821679683198,0.680365196617257,0.524,0.177,1,"C_2","AGAP004425"
"AGAP003217",0.00122859536122104,0.627703602753412,0.571,0.186,1,"C_2","AGAP003217"
"AGAP006383",0.00123271713670671,0.798358111423354,0.857,0.338,1,"C_2","AGAP006383"
"AGAP007791",0.00124105035493641,0.498808933009989,0.81,0.312,1,"C_2","AGAP007791"
"AGAP007125",0.0012473301444861,0.496515501151264,0.571,0.186,1,"C_2","AGAP007125"
"AGAP013220",0.00125445660530261,0.535684533881367,0.619,0.221,1,"C_2","AGAP013220"
"AGAP012195",0.00126202785038987,0.955129220210989,0.429,0.126,1,"C_2","AGAP012195"
"AGAP003941",0.00126286755470857,0.921292514760403,0.429,0.13,1,"C_2","AGAP003941"
"AGAP008918",0.00126367526496058,0.728782628817724,0.476,0.165,1,"C_2","AGAP008918"
"AGAP009889",0.00127000875009786,0.415067153506234,0.286,0.065,1,"C_2","AGAP009889"
"AGAP000572",0.001272686661178,1.17738385948746,0.286,0.069,1,"C_2","AGAP000572"
"AGAP012376",0.001272686661178,1.0444882185519,0.286,0.069,1,"C_2","AGAP012376"
"AGAP010816",0.00129030528482948,0.735151321585265,1,0.537,1,"C_2","AGAP010816"
"AGAP010558",0.00129096727694309,0.508030796182737,0.905,0.368,1,"C_2","AGAP010558"
"AGAP003069",0.00129596350383042,0.750576113491718,1,0.446,1,"C_2","AGAP003069"
"AGAP008898",0.00129671982567316,0.429757805387646,0.762,0.281,1,"C_2","AGAP008898"
"AGAP001347",0.0013013497985816,1.09595892316909,0.286,0.069,1,"C_2","AGAP001347"
"AGAP006072",0.0013084637495044,0.888015869216941,0.381,0.117,1,"C_2","AGAP006072"
"AGAP012301",0.00131468527239632,0.706188041748504,0.714,0.251,1,"C_2","AGAP012301"
"AGAP005294",0.00132323754074321,1.17790996559366,0.286,0.074,1,"C_2","AGAP005294"
"AGAP005406.1",0.00132671873961337,0.536390387153622,0.524,0.177,1,"C_2","AGAP005406"
"AGAP007545",0.0013382666738931,0.721617509232551,0.476,0.16,1,"C_2","AGAP007545"
"AGAP002536",0.00135808889983207,1.08767736823779,0.476,0.177,1,"C_2","AGAP002536"
"AGAP002876",0.00135956218243769,0.638158839422487,0.286,0.065,1,"C_2","AGAP002876"
"AGAP006943.1",0.00136047145344125,0.851110972726646,0.286,0.069,1,"C_2","AGAP006943"
"AGAP003902",0.00137248037868841,1.53492025650772,0.238,0.052,1,"C_2","AGAP003902"
"AGAP009488",0.00137248037868841,1.18705533396937,0.238,0.052,1,"C_2","AGAP009488"
"AGAP007019",0.00137608072156835,0.375731874612459,0.524,0.182,1,"C_2","AGAP007019"
"AGAP008204",0.00137952333057952,1.69836433512128,0.19,0.035,1,"C_2","AGAP008204"
"AGAP007844",0.00138580190126148,0.641871047977704,0.333,0.087,1,"C_2","AGAP007844"
"AGAP008517",0.00138604132362478,0.374084796318399,0.571,0.186,1,"C_2","AGAP008517"
"AGAP001505",0.00138960816628207,0.921177160120294,0.571,0.208,1,"C_2","AGAP001505"
"AGAP005445",0.00139438160422881,0.68235244683297,0.905,0.372,1,"C_2","AGAP005445"
"AGAP011842",0.00140030116972718,0.633718388502463,1,0.403,1,"C_2","AGAP011842"
"AGAP001420",0.00140149895650521,0.61590060750154,0.429,0.126,1,"C_2","AGAP001420"
"AGAP008195",0.00140450046978419,0.704384806841577,0.571,0.203,1,"C_2","AGAP008195"
"AGAP001046",0.00142820957052391,0.912351148499305,0.524,0.19,1,"C_2","AGAP001046"
"AGAP006131",0.0014303209132717,0.956961197657479,0.381,0.113,1,"C_2","AGAP006131"
"AGAP002008",0.00143613946145049,0.78662776363876,0.619,0.268,1,"C_2","AGAP002008"
"AGAP007806",0.00144157392558273,0.414370475072592,0.952,0.398,1,"C_2","AGAP007806"
"AGAP004190",0.001450669218811,0.396828844371677,0.381,0.108,1,"C_2","AGAP004190"
"AGAP000440",0.001454026969939,0.602449187874761,0.762,0.32,1,"C_2","AGAP000440"
"AGAP011715",0.00146199608435991,0.653011391046481,0.476,0.156,1,"C_2","AGAP011715"
"AGAP004320",0.00146724824025637,0.417367492245865,0.571,0.203,1,"C_2","AGAP004320"
"AGAP011244",0.00146738090246408,0.548304595296627,0.619,0.212,1,"C_2","AGAP011244"
"AGAP002171",0.00146912238332458,0.551462562960566,0.857,0.368,1,"C_2","AGAP002171"
"AGAP003585",0.00147491574007788,0.811691237533227,0.429,0.13,1,"C_2","AGAP003585"
"AGAP008063",0.0014776314173418,0.73643445731219,0.381,0.108,1,"C_2","AGAP008063"
"AGAP008490",0.00147885475127791,1.26207254956251,0.238,0.052,1,"C_2","AGAP008490"
"AGAP000195",0.00148131508167915,0.829523820223047,0.381,0.121,1,"C_2","AGAP000195"
"AGAP012683",0.00148330679098218,0.479869361821468,0.381,0.113,1,"C_2","AGAP012683"
"AGAP010702",0.00148560339796068,0.38872258719414,0.476,0.156,1,"C_2","AGAP010702"
"AGAP002426",0.0014862140849613,0.843858448733919,0.286,0.069,1,"C_2","AGAP002426"
"AGAP028026",0.00149627969506988,0.730435347132476,0.476,0.152,1,"C_2","AGAP028026"
"AGAP011383",0.00150039988702703,0.693379570364385,0.429,0.13,1,"C_2","AGAP011383"
"AGAP000671",0.00150442563957079,0.335511695091669,0.476,0.147,1,"C_2","AGAP000671"
"AGAP002618",0.00150697235965018,0.392166915036832,0.286,0.074,1,"C_2","AGAP002618"
"AGAP006770",0.00151596780463758,1.13352680825527,0.238,0.052,1,"C_2","AGAP006770"
"AGAP008667",0.00151732561286216,0.477180869964087,1,0.416,1,"C_2","AGAP008667"
"AGAP002245",0.00151737027837361,0.370589734630186,0.857,0.316,1,"C_2","AGAP002245"
"AGAP006719",0.00151928046414263,0.736660128066728,0.286,0.069,1,"C_2","AGAP006719"
"AGAP001391",0.00153304972985269,1.03467473846705,0.476,0.169,1,"C_2","AGAP001391"
"AGAP000924",0.00153484748832932,0.942864242701845,0.429,0.147,1,"C_2","AGAP000924"
"AGAP001219",0.00154194235962364,0.459243349264582,0.905,0.364,1,"C_2","AGAP001219"
"AGAP005004",0.00154657430516336,1.00029515211131,0.333,0.095,1,"C_2","AGAP005004"
"AGAP005761",0.00155044278404738,1.72943616516798,0.286,0.078,1,"C_2","AGAP005761"
"AGAP013392",0.00155079874225044,1.26829041299882,0.19,0.035,1,"C_2","AGAP013392"
"AGAP012060",0.00155302332602674,1.06682231784691,0.286,0.069,1,"C_2","AGAP012060"
"AGAP001218",0.00155512981937814,0.509146087189563,0.905,0.42,1,"C_2","AGAP001218"
"AGAP002755",0.00157291081476813,0.74494466939001,0.429,0.134,1,"C_2","AGAP002755"
"AGAP003316",0.00157326011983273,1.32063563789574,0.286,0.074,1,"C_2","AGAP003316"
"AGAP010313",0.00158148010677237,0.795530106078302,0.476,0.169,1,"C_2","AGAP010313"
"AGAP004317",0.00158187578861055,0.817904334738783,0.667,0.277,1,"C_2","AGAP004317"
"AGAP001919",0.00158415039972456,0.659512969529652,0.952,0.429,1,"C_2","AGAP001919"
"AGAP006681",0.00158745510584081,0.939936714004106,0.286,0.069,1,"C_2","AGAP006681"
"AGAP000578",0.00158984040229766,0.815059241760984,0.381,0.121,1,"C_2","AGAP000578"
"AGAP003036",0.00159016252172642,0.462223283475364,0.381,0.108,1,"C_2","AGAP003036"
"AGAP008974",0.00159226892387215,0.722990630760529,0.714,0.273,1,"C_2","AGAP008974"
"AGAP003073",0.00159657443484858,1.48198478884423,0.19,0.035,1,"C_2","AGAP003073"
"AGAP008164",0.00159657443484858,1.09709833699114,0.19,0.035,1,"C_2","AGAP008164"
"AGAP001995",0.0016065064519699,0.512429847544846,0.952,0.372,1,"C_2","AGAP001995"
"AGAP010130.1",0.00160674840711913,0.605970486309111,0.667,0.242,1,"C_2","AGAP010130"
"AGAP013189",0.00161104693103557,0.278629141275521,0.905,0.372,1,"C_2","AGAP013189"
"AGAP010322",0.00163401422590942,0.578087022712306,0.429,0.13,1,"C_2","AGAP010322"
"AGAP005197",0.00163763951044118,0.69450561056138,0.905,0.364,1,"C_2","AGAP005197"
"AGAP006251",0.00164222326221595,1.10150882645821,0.286,0.074,1,"C_2","AGAP006251"
"AGAP012554",0.00164359105836737,1.53136804379038,0.19,0.035,1,"C_2","AGAP012554"
"AGAP010564",0.00164494153566398,0.835219483540671,0.476,0.16,1,"C_2","AGAP010564"
"AGAP011638",0.00164680540739148,0.469082339268224,0.381,0.121,1,"C_2","AGAP011638"
"AGAP005640",0.00164784002547709,0.264054778198009,0.476,0.152,1,"C_2","AGAP005640"
"AGAP006911",0.00165223335864871,0.703899825228334,0.476,0.165,1,"C_2","AGAP006911"
